"","borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date","bbl","buildingIdentificationNumber","cooperativeIdNumber","gi5DigitStreetCode1","giHighHouseNumber1","giLowHouseNumber1","giStreetName1","lat","lng"
"1100",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2A",3143,120,"C3","2101 Webster Avenue",NA,10457,4,0,4,"1700",4760,1931,"2","C3",335000,2003-01-16,2031430120,"2013309","0000","73720","2101","2101","WEBSTER AVENUE",40.8527728374647,-73.8982090261202
"1101",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3156,91,"C1","261 East Burnside Avenue",NA,10457,20,0,20,"5046",15906,1912,"2","C1",905000,2003-03-23,2031560091,"2013678","0000","29120","261","261","EAST BURNSIDE AVENUE",40.8516784182352,-73.9022121499008
"1102",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3158,14,"C1","2250 Grand Concourse",NA,10457,21,0,21,"5000",17270,1915,"2","C1",1055000,2003-02-12,2031580014,"2013721","0000","36420","2250","2250","GRAND CONCOURSE",40.8565126306223,-73.8999312443382
"1103",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,111,"D7","2085 Valentine Avenue","TRUE",10457,77,4,81,"15752",72666,1929,"2","D7",3950000,2003-10-31,2031490111,"2013541","0000","70720","2085","2081","VALENTINE AVENUE",40.8529008245155,-73.900189710414
"1104",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3157,1,"D7","2160 Anthony Avenue","TRUE",10457,39,3,42,"10010",47820,1927,"2","D7",2575000,2003-01-06,2031570001,"2013703","0000","08920","2160","2160","ANTHONY AVENUE",40.8546306090808,-73.900910082372
"1105",2,"FORDHAM","14  RENTALS - 4-10 UNIT","2A",3142,29,"S4","2072-74 Valentine Avenue",NA,10457,4,1,5,"4335",7757,1931,"2","S9",460000,2003-03-28,2031420029,"2013294","0000","70720","2072","2072","VALENTINE AVENUE",40.8520963200564,-73.8998366769407
"1106",2,"FORDHAM","29  COMMERCIAL GARAGES","1",3144,41,"C0","East 180 Street",NA,10457,3,0,3,"1346",3692,2005,"4","G7",85000,2003-08-20,2031440041,"2114083",NA,"27060","315","315","EAST  180 STREET",40.8524362162084,-73.8993228749125
"1107",2,"FORDHAM","29  COMMERCIAL GARAGES","1",3144,41,"C0","East 180 Street",NA,10457,3,0,3,"1346",3692,2005,"4","G7",45000,2003-01-30,2031440041,"2114083",NA,"27060","315","315","EAST  180 STREET",40.8524362162084,-73.8993228749125
"1108",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2798,16,"B3","1756 Monroe Avenue",NA,10457,2,0,2,"2375",2080,1910,"1","A1",235000,2003-07-31,2027980016,"2007464","0000","51620","1756","1756","MONROE AVENUE",40.8457285412073,-73.9062978887329
"1109",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2798,38,"A1","1777 Topping Avenue",NA,10457,1,0,1,"2375",2399,1905,"1","A1",260000,2003-10-02,2027980038,"2007471","0000","69220","1777","1777","TOPPING AVENUE",40.846192081462,-73.9059104971217
"1110",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2799,23,"A1","1778 Topping Avenue",NA,10457,1,0,1,"2415",1553,1899,"1","A1",175000,2003-07-24,2027990023,"2007498","0000","69220","1778","1778","TOPPING AVENUE",40.8462300549332,-73.9053574429589
"1111",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2799,24,"A1","1780 Topping Avenue",NA,10457,1,0,1,"2375",1553,1899,"1","A1",175000,2003-04-04,2027990024,"2007499","0000","69220","1780","1780","TOPPING AVENUE",40.8462986666095,-73.9053501165687
"1112",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2800,53,"A1","235 East 175 Street",NA,10457,1,0,1,"1960",1784,1901,"1","A1",191000,2003-02-19,2028000053,"2007528","0000","26910","235","235","EAST  175 STREET",40.846892198883,-73.9061769737592
"1113",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2812,31,"A5","1989 Anthony Avenue",NA,10457,1,0,1,"1440",1552,1910,"1","A5",199187,2003-08-12,2028120031,"2007755","0000","08920","1989","1989","ANTHONY AVENUE",40.8509820082222,-73.9030951459877
"1114",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2784,62,"B1","1457 Teller Avenue",NA,10457,2,0,2,"3924",3500,1920,"1","B1",355000,2003-12-09,2027840062,"2007266","0000","67820","1457","1457","TELLER AVENUE",40.8387180892375,-73.9091483461742
"1115",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2784,62,"B1","1457 Teller Avenue",NA,10457,2,0,2,"3924",3500,1920,"1","B1",270000,2003-07-23,2027840062,"2007266","0000","67820","1457","1457","TELLER AVENUE",40.8387180892375,-73.9091483461742
"1116",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2791,49,"B2","1701 Topping Avenue",NA,10457,2,0,2,"2375",2888,1910,"1","B2",375000,2003-11-24,2027910049,"2007351","0000","69220","1701","1701","TOPPING AVENUE",40.8442599447665,-73.9060794866084
"1117",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2791,49,"B2","1701 Topping Avenue",NA,10457,2,0,2,"2375",2888,1910,"1","B2",241000,2003-11-12,2027910049,"2007351","0000","69220","1701","1701","TOPPING AVENUE",40.8442599447665,-73.9060794866084
"1118",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2794,39,"B1","1688 Morris Avenue",NA,10457,2,0,2,"2068",4095,1920,"1","B1",275000,2003-12-19,2027940039,"2007395","0000","52120","1688","1688","MORRIS AVENUE",40.8441416296884,-73.9091409390522
"1119",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2796,7,"B1","1738 Eastburn Avenue",NA,10457,2,0,2,"2375",2640,1920,"1","B1",2e+05,2003-02-04,2027960007,"2000000","0000","26880","219","203","EAST  174 STREET",40.8453210685846,-73.9081490009814
"1120",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2796,7,"B1","1738 Eastburn Avenue",NA,10457,2,0,2,"2375",2640,1920,"1","B1",250000,2003-02-04,2027960007,"2000000","0000","26880","219","203","EAST  174 STREET",40.8453210685846,-73.9081490009814
"1121",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2797,38,"B1","1777 Monroe Avenue",NA,10457,2,0,2,"2375",3072,1910,"1","B1",240000,2003-07-01,2027970038,"2007450","0000","51620","1777","1777","MONROE AVENUE",40.8461653708311,-73.9068177439028
"1122",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2799,39,"B2","1769 Clay Avenue",NA,10457,2,0,2,"2375",3150,1901,"1","B2",345000,2003-08-22,2027990039,"2007504","0000","20020","1769","1769","CLAY AVENUE",40.8460074605788,-73.9050252376219
"1123",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2799,39,"B2","1769 Clay Avenue",NA,10457,2,0,2,"2375",3150,1901,"1","B2",187000,2003-06-20,2027990039,"2007504","0000","20020","1769","1769","CLAY AVENUE",40.8460074605788,-73.9050252376219
"1124",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2800,47,"B2","249 East 175 Street",NA,10457,2,0,2,"1874",2368,1899,"1","B2",299000,2003-10-01,2028000047,"2007524",NA,"26910","249","249","EAST  175 STREET",40.8468945663675,-73.9057143248997
"1125",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2800,64,"C0","236 East 176 Street",NA,10457,3,0,3,"1572",3300,1899,"1","B9",191000,2003-06-04,2028000064,"2007535","0000","26940","236","236","EAST  176 STREET",40.8472591824267,-73.9051897145794
"1126",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2800,65,"B9","238 East 176 Street",NA,10457,2,0,2,"1554",3300,1899,"1","B9",280000,2003-11-19,2028000065,"2007536","0000","26940","238","238","EAST  176 STREET",40.8472536365551,-73.9051210481682
"1127",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,32,"B2","256 Mt Hope Place",NA,10457,2,0,2,"2375",1830,1905,"1","B2",255000,2003-09-26,2028020032,"2007563","0000","52720","256","256","MT HOPE PLACE",40.8478182927503,-73.9042093967363
"1128",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,51,"B2","249 East 176 Street",NA,10457,2,0,2,"3325",3010,1899,"1","B2",170000,2003-07-30,2028020051,"2007570","0000","26940","249","249","EAST  176 STREET",40.8476294436442,-73.9048566566935
"1129",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2802,61,"B1","247 East 176 Street",NA,10457,2,0,2,"1900",2325,1899,"1","B1",2e+05,2003-11-06,2028020061,"2007571","0000","26940","247","247","EAST  176 STREET",40.8476405029085,-73.9049542312601
"1130",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","2",2809,20,"D1","230 Echo Place",NA,10457,29,0,29,"5017",32645,2007,"1","B3",285000,2003-01-17,2028090020,"2007705","0000","29920","230","230","ECHO PLACE",40.8494487453996,-73.9043263291063
"1131",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2820,42,"B2","1549 Morris Avenue",NA,10457,2,0,2,"1875",2280,1901,"1","B2",280602,2003-10-28,2028200042,"2007829","0000","52120","1549","1549","MORRIS AVENUE",40.8426024224912,-73.9098731066486
"1132",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2820,42,"B2","1549 Morris Avenue",NA,10457,2,0,2,"1875",2280,1901,"1","B2",279484,2003-10-22,2028200042,"2007829","0000","52120","1549","1549","MORRIS AVENUE",40.8426024224912,-73.9098731066486
"1133",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2890,13,"B2","1750 Anthony Avenue",NA,10457,2,0,2,"1738",2898,1901,"1","B2",315000,2003-10-02,2028900013,"2009341","0000","08920","1750","1750","ANTHONY AVENUE",40.8453091575654,-73.9036419454417
"1134",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2890,14,"B1","1752 Anthony Avenue",NA,10457,2,0,2,"1763",3093,2002,"1","B1",333000,2003-05-16,2028900014,"2115643","0000","08920","1752","1752","ANTHONY AVENUE",40.8453585592303,-73.9036382595468
"1135",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2890,96,"B1","1754 Anthony Avenue",NA,10457,2,0,2,"1829",3093,2002,"1","B1",350000,2003-05-21,2028900096,"2115644","0000","08920","1754","1754","ANTHONY AVENUE",40.8454107025799,-73.903630955337
"1136",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2891,72,"B1","1825 Anthony Avenue",NA,10457,2,0,2,"2250",2198,1910,"1","B1",289000,2003-05-09,2028910072,"2009364","0000","08920","1825","1825","ANTHONY AVENUE",40.8469206364452,-73.9040444260967
"1137",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2790,36,"C0","1690 Topping Avenue",NA,10457,3,0,3,"2375",2248,1901,"1","C0",150000,2003-12-29,2027900036,"2007316","0000","69220","1690","1690","TOPPING AVENUE",40.8440262050757,-73.9055412915375
"1138",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2798,21,"C0","1768 Monroe Avenue",NA,10457,3,0,3,"2375",3747,1901,"1","C0",240000,2003-09-05,2027980021,"2007468","0000","51620","1768","1768","MONROE AVENUE",40.8460716057785,-73.9062684904957
"1139",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,15,"C0","1758 Topping Avenue",NA,10457,3,0,3,"2240",4560,1899,"1","C0",375000,2003-12-23,2027990015,"2007490","0000","69220","1758","1758","TOPPING AVENUE",40.8456866390304,-73.9054015883378
"1140",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,15,"C0","1758 Topping Avenue",NA,10457,3,0,3,"2240",4560,1899,"1","C0",3e+05,2003-11-06,2027990015,"2007490","0000","69220","1758","1758","TOPPING AVENUE",40.8456866390304,-73.9054015883378
"1141",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,41,"C0","1829 Topping Avenue",NA,10457,3,0,3,"2079",3944,1899,"1","C0",328600,2003-11-11,2028000041,"2007519","0000","69220","1829","1829","TOPPING AVENUE",40.8474078702967,-73.9057678140184
"1142",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2800,63,"C0","234 East 176 Street",NA,10457,3,0,3,"1608",3300,1899,"1","C0",195000,2003-09-26,2028000063,"2007534","0000","26940","234","234","EAST  176 STREET",40.8472647312259,-73.905261995436
"1143",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2802,21,"C0","230 Mt Hope Place",NA,10457,3,0,3,"3007",1640,1910,"1","C0",310000,2003-02-20,2028020021,"2007558","0000","52720","230","230","MT HOPE PLACE",40.8479562241851,-73.9050513709844
"1144",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2803,44,"C0","313 East 176 Street",NA,10457,3,0,3,"3104",4480,1899,"1","C0",316000,2003-07-24,2028030044,"2007590","0000","26940","313","313","EAST  176 STREET",40.8477377422425,-73.9030673420955
"1145",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2804,76,"C0","243 Mt Hope Place",NA,10457,3,0,3,"2000",4392,1899,"1","C0",280000,2003-01-14,2028040076,"2007613","0000","52720","243","243","MT HOPE PLACE",40.8482905735976,-73.9044400442372
"1146",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2812,29,"C0","1993 Anthony Avenue",NA,10457,3,0,3,"1244",2199,1910,"1","C0",280000,2003-02-07,2028120029,"2007753","0000","08920","1993","1993","ANTHONY AVENUE",40.8510780606443,-73.9030805474681
"1147",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2814,50,"C0","1956 Anthony Avenue",NA,10457,3,0,3,"2168",3660,1901,"1","C0",297000,2003-01-02,2028140050,"2007769","0000","08920","1956","1956","ANTHONY AVENUE",40.8502404605451,-73.9025287341113
"1148",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2889,44,"C0","1706 Anthony Avenue",NA,10457,3,0,3,"2117",2334,1901,"1","C0",350000,2003-05-15,2028890044,"2009336","0000","08920","1706","1706","ANTHONY AVENUE",40.8443130467628,-73.9039036163369
"1149",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2889,44,"C0","1706 Anthony Avenue",NA,10457,3,0,3,"2117",2334,1901,"1","C0",143000,2003-03-31,2028890044,"2009336","0000","08920","1706","1706","ANTHONY AVENUE",40.8443130467628,-73.9039036163369
"1150",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2891,13,"C0","1762 Clay Avenue",NA,10457,3,0,3,"2310",3792,1920,"1","C0",3e+05,2003-05-19,2028910013,"2009355","0000","20020","1762","1762","CLAY AVENUE",40.8455541606215,-73.9045126477806
"1151",2,"MOUNT HOPE/MOUNT EDEN","05  TAX CLASS 1 VACANT LAND","1",2786,14,"C0","274 East 171 Street",NA,10457,3,0,3,"1060",3196,2007,"1","V0",130000,2003-08-04,2027860014,"2118460","0000","26790","276","274","EAST  171 STREET",40.8388125641309,-73.9106263345117
"1152",2,"MOUNT HOPE/MOUNT EDEN","05  TAX CLASS 1 VACANT LAND","1",2798,17,"C0","Monroe Avenue",NA,10457,3,0,3,"2375",5562,2006,"1","V0",49500,2003-04-30,2027980017,"2117771",NA,"51620","1758","1758","MONROE AVENUE",40.8457944111809,-73.9062941815887
"1153",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2794,49,"C7","1701 Eastburn Avenue",NA,10457,48,3,51,"7761",36962,1923,"2","C7",2225000,2003-03-10,2027940049,"2007399","0000","26880","182","174","EAST  174 STREET",40.8446079300406,-73.9087608013086
"1154",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2795,42,"C1","1745 Eastburn Avenue",NA,10457,38,0,38,"9453",32065,1928,"2","C1",1200000,2003-09-18,2027950042,"2000000","0000","26880","191","175","EAST  174 STREET",40.8454505001359,-73.9086909731973
"1155",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2796,46,"C1","1755 Weeks Avenue",NA,10457,44,0,44,"9500",32000,1922,"2","C1",2e+06,2003-02-10,2027960046,"2007432","0000","73820","1755","1755","WEEKS AVENUE",40.8455787709091,-73.9077727531083
"1156",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2A",2799,12,"C3","1752 Topping Avenue",NA,10457,4,0,4,"2375",4284,1907,"2","C3",350000,2003-08-13,2027990012,"2007487","0000","69220","1752","1752","TOPPING AVENUE",40.8454890351166,-73.905419941057
"1157",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2800,1,"C1","203 East 175 Street",NA,10457,33,0,33,"7125",27500,1919,"2","C1",1785000,2003-09-16,2028000001,"2007511","0000","26910","203","203","EAST  175 STREET",40.8469505807187,-73.9070949543831
"1158",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2800,8,"C7","1824 Weeks Avenue",NA,10457,40,1,41,"7501",32460,1920,"2","C7",1850000,2003-01-07,2028000008,"2007514","0000","26940","150","150","EAST  176 STREET",40.84748306783,-73.907112282922
"1159",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2802,44,"C1","265 East 176 Street",NA,10457,24,0,24,"4482",14000,1928,"2","C1",1100000,2003-10-15,2028020044,"2007568","0000","26940","265","265","EAST  176 STREET",40.8475548372151,-73.904253149576
"1160",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2804,1,"C7","1872 Monroe Avenue",NA,10457,44,2,46,"10000",41500,1924,"2","C7",2270000,2003-01-28,2028040001,"2007592","0000","51620","1872","1872","MONROE AVENUE",40.8485441273341,-73.9057047577088
"1161",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2B",2804,19,"C1","228 East Tremont Avenue",NA,10457,10,0,10,"3513",15970,1931,"2","C1",955000,2003-10-28,2028040019,"2007598","0000","29620","228","228","EAST TREMONT AVENUE",40.8486970467566,-73.9047503086795
"1162",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2A",2891,14,"C2","1764 Clay Avenue",NA,10457,5,0,5,"2310",3792,1920,"2","C2",415000,2003-08-25,2028910014,"2009356","0000","20020","1764","1764","CLAY AVENUE",40.8456227722522,-73.9045053205935
"1163",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2790,10,"D1","1660-62 Topping Avenue",NA,10457,75,0,75,"18471",69600,1942,"2","D1",3400000,2003-03-05,2027900010,"2007314","0000","26850","330","330","EAST  173 STREET",40.8432824105894,-73.9055676472351
"1164",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2794,15,"D1","1663 Eastburn Avenue",NA,10457,43,0,43,"9186",43000,1928,"2","D1",1925000,2003-01-13,2027940015,"2007390","0000","29720","1663","1661","EASTBURN AVENUE",40.843532079794,-73.9088562470083
"1165",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2794,42,"D7","1704 Morris Avenue",NA,10457,71,7,78,"13319",61800,1927,"2","D7",4940000,2003-06-02,2027940042,"2007398","0000","26880","172","160","EAST  174 STREET",40.8445258599607,-73.9091042713564
"1166",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2813,1,"D7","215-17 Bush Street",NA,10457,49,5,54,"9885",53330,1941,"2","D7",3800000,2003-08-20,2028130001,"2007758","0000","08920","2017","2007","ANTHONY AVENUE",40.8516298549576,-73.9032098717597
"1167",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2814,65,"D7","2000 Anthony Avenue",NA,10457,48,7,55,"10545",48600,1939,"2","D7",3275000,2003-07-27,2028140065,"2007779","0000","08920","2000","2000","ANTHONY AVENUE",40.8513768313008,-73.9026029767641
"1168",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2824,51,"D7","1711 Morris Avenue",NA,10457,89,6,95,"23275",85266,1927,"2","D7",6008000,2003-06-02,2028240051,"2007873","0000","26880","154","140","EAST  174 STREET",40.8444988926127,-73.9097151228443
"1169",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2824,62,"D7","1685 Morris Avenue",NA,10457,48,1,49,"10030",47472,1928,"2","D7",2402000,2003-06-02,2028240062,"2007874","0000","52120","1685","1681","MORRIS AVENUE",40.8440323124962,-73.9097410559304
"1170",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2891,6,"D1","1744 Clay Avenue",NA,10457,43,0,43,"9500",41508,1927,"2","D1",2200000,2003-11-24,2028910006,"2009351","0000","20020","1744","1744","CLAY AVENUE",40.8451781570188,-73.9045384877878
"1171",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2891,61,"D1","1818 Clay Avenue",NA,10457,24,0,24,"4750",19158,1937,"2","D1",1300000,2003-12-23,2028910061,"2009360","0000","20020","1818","1818","CLAY AVENUE",40.8470416795458,-73.9043767786992
"1172",2,"MOUNT HOPE/MOUNT EDEN","22  STORE BUILDINGS","4",2792,40,"K1","248 East 174 Street",NA,10457,0,1,1,"7600",7500,1920,"4","K1",7e+05,2003-10-15,2027920040,"2007369","0000","26880","248","248","EAST  174 STREET",40.844521406445,-73.9069610040108
"1173",2,"MOUNT HOPE/MOUNT EDEN","23  LOFT BUILDINGS","4",2892,118,"L8","1877 Webster Avenue",NA,10457,0,13,13,"12068",34500,1927,"4","L8",1625000,2003-06-26,2028920118,"2009390","0000","18320","1882","1874","CARTER AVENUE",40.8474921070304,-73.9014664983538
"1174",2,"BATHGATE","01  ONE FAMILY HOMES","1",3034,49,"S1","463 East Tremont Avenue",NA,10457,1,1,2,"5362",3184,1931,"1","S1",170000,2004-10-12,2030340049,"2011248",NA,"29620","463","461","EAST TREMONT AVENUE",40.8473686080152,-73.8983185004269
"1175",2,"BATHGATE","01  ONE FAMILY HOMES","1",3035,8,"A1","4272 Park Avenue",NA,10457,1,0,1,"7483",2409,1899,"1","A1",250000,2004-11-30,2030350008,"2011257","0000","56820","4272","4272","PARK AVENUE",40.8489794231909,-73.8979473558146
"1176",2,"BATHGATE","01  ONE FAMILY HOMES","1",3046,52,"A1","2047 Bathgate Avenue",NA,10457,1,0,1,"2329",1431,1901,"1","A1",285000,2004-10-05,2030460052,"2011492","0000","11420","2047","2047","BATHGATE AVENUE",40.8501410942374,-73.895617774356
"1177",2,"BATHGATE","01  ONE FAMILY HOMES","1",3048,28,"A1","540 East 182 Street",NA,10457,1,0,1,"1209",1048,1901,"1","A1",195000,2004-11-01,2030480028,"2011526","0000","27120","540","540","EAST  182 STREET",40.8528859648154,-73.8928048104198
"1178",2,"BATHGATE","02  TWO FAMILY HOMES","1",2912,147,"B1","3807 3 Avenue",NA,10457,2,0,2,"2000",2400,1993,"1","B1",140496,2004-05-29,2029120147,"2099480",NA,"68020","3807","3807","3 AVENUE",40.837625320334,-73.901987059807
"1179",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,76,"B2","4435 Park Avenue",NA,10457,2,0,2,"2444",2125,1899,"1","B2",347250,2004-09-11,2030300076,"2011158","0000","56820","4435","4435","PARK AVENUE",40.8535014292773,-73.8965234247436
"1180",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,76,"B2","4435 Park Avenue",NA,10457,2,0,2,"2444",2125,1899,"1","B2",347250,2004-09-11,2030300076,"2011158","0000","56820","4435","4435","PARK AVENUE",40.8535014292773,-73.8965234247436
"1181",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,76,"B2","4435 Park Avenue",NA,10457,2,0,2,"2444",2125,1899,"1","B2",347250,2004-09-11,2030300076,"2011158","0000","56820","4435","4435","PARK AVENUE",40.8535014292773,-73.8965234247436
"1182",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,76,"B2","4435 Park Avenue",NA,10457,2,0,2,"2444",2125,1899,"1","B2",347250,2004-09-11,2030300076,"2011158","0000","56820","4435","4435","PARK AVENUE",40.8535014292773,-73.8965234247436
"1183",2,"BATHGATE","02  TWO FAMILY HOMES","1",3030,148,"S2","2258 Webster Avenue",NA,10457,2,1,3,"1620",3240,1913,"1","S2",150000,2004-01-06,2030300148,"2011166","0000","73720","2258","2258","WEBSTER AVENUE",40.8556085545801,-73.895627268136
"1184",2,"BATHGATE","02  TWO FAMILY HOMES","1",3035,46,"S2","1967 Washington Avenue",NA,10457,2,1,3,"2728",2826,1899,"1","S2",2e+05,2004-03-11,2030350046,"2011264","0000","73120","1967","1967","WASHINGTON AVENUE",40.8487127414541,-73.8974453470586
"1185",2,"BATHGATE","02  TWO FAMILY HOMES","1",3036,16,"B2","4354 Park Avenue",NA,10457,2,0,2,"3525",2316,1899,"1","B2",310000,2004-12-10,2030360016,"2011275","0000","56820","4354","4354","PARK AVENUE",40.8509518867838,-73.8968454792584
"1186",2,"BATHGATE","02  TWO FAMILY HOMES","1",3036,33,"B3","2091 Washington Avenue",NA,10457,2,0,2,"2022",3854,1899,"1","B3",201000,2004-11-18,2030360033,"2011279",NA,"27060","464","464","EAST  180 STREET",40.8514286206746,-73.895904927027
"1187",2,"BATHGATE","02  TWO FAMILY HOMES","1",3037,55,"B2","4460 Park Avenue",NA,10457,2,0,2,"3525",2214,1899,"1","B2",152100,2004-03-02,2030370055,"2011310","0000","56820","4460","4460","PARK AVENUE",40.8539201446271,-73.8951672231824
"1188",2,"BATHGATE","02  TWO FAMILY HOMES","1",3046,12,"B9","2044 Washington Avenue",NA,10457,2,0,2,"1625",1804,1899,"1","B9",326255,2004-03-10,2030460012,"2011474","0000","73120","2044","2044","WASHINGTON AVENUE",40.8502072935848,-73.8959791303317
"1189",2,"BATHGATE","02  TWO FAMILY HOMES","1",3050,81,"B2","2255 Bathgate Avenue",NA,10457,2,0,2,"2250",2116,1901,"1","B2",260000,2004-12-01,2030500081,"2011567","0000","11420","2255","2255","BATHGATE AVENUE",40.8538877804786,-73.8928031958327
"1190",2,"BATHGATE","02  TWO FAMILY HOMES","1",3050,93,"B2","2238 Bassford Avenue",NA,10457,2,0,2,"1301",2300,1901,"1","B2",255000,2004-11-24,2030500093,"2011577","0000","11320","2238","2238","BASSFORD AVENUE",40.8537893902372,-73.8932552035836
"1191",2,"BATHGATE","03  THREE FAMILY HOMES","1",2903,132,"C0","1523 Washington Avenue",NA,10457,3,0,3,"3304",4536,2003,"1","C0",426433,2004-12-28,2029030132,"2109598","0000","73120","1523","1523","WASHINGTON AVENUE",40.8382139193509,-73.9034462271002
